,0
0,25.260082056718236
1,-6.466007160964565
2,23.694319398647664
3,6.744823433972448
4,25.421023844768754
5,25.473872361417477
6,9.473272941696086
7,31.129581076929945
8,15.04096004020645
9,7.082309275999569
10,27.950832778382022
11,26.689975812551463
12,26.887740976241286
13,15.625730333372628
14,19.427292625654733
15,21.967368970282845
16,9.155369147137277
17,9.082808167179374
18,8.459991415307544
19,7.900139344359004
20,8.343559116773351
21,13.590857413975773
22,10.85863580202279
23,16.072105273770116
24,10.105291322045383
25,11.70540821134884
26,18.585320528801397
27,14.797734315857479
28,13.511669977034867
29,12.580319359175473
30,16.6079081688303
31,12.859542626999794
32,7.03107711063577
33,7.671852080223942
34,18.589456570755505
35,19.151622624520435
36,17.622986581195253
37,10.312265665791946
38,11.043605419853593
39,21.856554477314567
40,16.596015119636437
41,8.13202395840238
42,11.561158491156881
43,4.047944410235592
44,20.812676113625486
45,11.53999981582947
46,22.09904186401799
47,8.975655252764705
48,16.057166874709797
49,9.890268320562921
50,18.813230970883144
51,11.718967027331608
52,19.797971309848368
53,12.037805129578729
54,13.964737442739017
55,13.931731634206002
56,10.72804779309891
57,7.8564917223558055
58,15.003785681013163
59,16.981318507542355
60,22.643944517579545
61,16.02607215405757
62,11.969359897889218
63,11.552206895144693
64,10.890382086333357
65,9.825132689608902
66,5.755761657764046
67,16.602411414214767
68,15.363101214259023
69,9.738625172315496
70,9.98336226800389
71,16.030921420714424
72,16.104540808817383
73,12.73804495157529
74,13.747363141714816
75,15.48351063190741
76,12.413574526857952
77,14.36833013395479
78,19.693346040412973
79,18.761008296822833
80,9.382579526698887
81,14.962999676783392
82,14.173608109926763
83,17.909597791510485
84,10.516217047465226
85,19.489321122692967
86,16.98002564001332
87,12.776342290274366
88,16.191970465368875
89,16.155231995595354
90,14.801174047315136
91,17.33388717360338
92,12.151363801199263
93,16.50509076702567
94,12.293460235392509
95,16.202308825517076
96,22.350954887375938
97,19.087139045691707
98,13.83573733049056
99,12.63685100864325
100,17.99730940667316
101,23.28051008058638
102,14.944308617851307
103,11.236961689778104
104,13.84266344740852
105,15.819679807742366
106,16.80348522033626
107,22.775843429225663
108,14.90812145448343
109,20.986304552508006
110,15.146068237988628
111,11.820916341363423
112,16.740452172994498
113,12.759024465251807
114,11.157290339694075
115,22.08574054630645
116,12.762907873339396
117,7.27548920258665
118,12.501227553585379
119,13.780055365464587
120,14.245098179274086
121,15.143427403586859
122,19.265429908854966
123,9.71024049313181
124,16.20980644740396
125,12.49982348232643
126,8.978311431844668
127,8.502141425946089
128,21.333064833979698
129,22.793948344998796
130,15.417878819661297
131,10.84032873917546
132,11.516361419375539
133,7.004759099001382
134,14.853071932135439
135,12.930454899244726
136,14.578499766163224
137,9.636815886162362
138,14.153719726335988
139,21.477047464331307
140,10.16651065097612
141,16.475720903381866
142,17.39174801227045
143,10.76176643270832
144,7.859002972962274
145,8.890642537092411
146,14.996353924138333
147,9.714315452181474
148,12.003650931420982
149,14.55172840194936
150,14.911790072722594
151,16.917059810003522
152,20.916198412456037
153,14.763825242474695
154,12.052588280545956
155,20.306284331504706
156,19.274029826599573
157,18.153782498073053
158,12.606128114784038
159,18.208237744672893
160,15.86990596944862
161,24.272269764390863
162,14.43312032690674
163,18.055044230587207
164,17.025633056598615
165,24.715877864262662
166,15.29657234459339
167,15.50037638096306
168,17.066286198401638
169,13.534204718482721
170,11.896646026062154
171,17.008669602085387
172,15.108720614772079
173,14.085654718356105
174,20.30597251751453
175,14.04976529878589
176,15.159406103204873
177,11.691367365026439
178,12.880462840486736
179,12.93379716761554
180,7.63333618352373
181,9.03081898118242
182,10.287162198624678
183,13.898523772490087
