,0
0,4.447024716063908
1,2.1220814078205747
2,-1.6148817596311948
3,4.319975050320643
4,4.14882222621999
5,19.023670221526938
6,2.8416500705882752
7,-4.107221820869658
8,-4.352069496503891
9,11.647937485367791
10,24.94062573709223
11,26.25000438278516
12,8.417326177815626
13,12.147088572253649
14,18.13607307340581
15,29.40187165619734
16,19.101453474827956
17,25.409003052008636
18,20.822844581361018
19,15.990235686625796
20,25.935445226854142
21,29.470372288942247
22,28.525936337289934
23,29.978416864555957
24,25.476048572765322
25,22.671426491593575
26,26.201299191972584
27,27.266807437726854
28,28.599044143718373
29,30.033056406187555
30,24.45720357047292
31,17.05158352141643
32,29.21098249264283
33,25.97856580062232
34,28.25969341585386
35,37.35653791415834
36,31.32503027219227
37,35.11972399891784
38,31.70934839170324
39,25.640963894678034
40,14.112101251395083
41,14.67232228395586
42,19.233431125094338
43,30.750353910652702
44,28.628502164835822
45,28.688616835339097
46,30.21027281334802
47,28.853288144365823
48,31.118749774923835
49,23.934816595794473
50,31.871193608626484
51,25.843969823009804
52,30.41596011062804
53,22.587685257747417
54,22.30356961925655
55,19.915594029818717
56,33.79114406929941
57,31.03906362518952
58,20.690667153702872
59,27.727829353222166
60,23.703394760154072
61,32.41223225887324
62,31.09030714260386
63,26.956415674628932
64,25.542546591805227
65,27.162183978007878
66,28.048397229733087
67,27.45263800767348
68,22.71249036479584
69,24.931060901595824
70,23.960330749988014
71,24.71145747559439
72,26.625764667498537
73,23.177272491367564
74,26.76875330501442
75,25.63279831577313
76,24.185274507285662
77,30.80872872526416
78,29.176096607769114
79,30.018973377410713
80,31.107780714482224
81,31.594856059229116
82,27.823237160729583
83,26.803962943060075
84,28.683944622878787
85,32.07464954925666
86,33.6070774973564
87,31.51201289578216
88,33.93917019640777
89,31.958202137923138
90,34.90890818850984
91,32.50302055399457
92,31.900656988322602
93,33.05976862177266
94,28.484354919990288
95,27.643620169821904
96,33.049753532094556
97,33.47789053484644
98,33.29956229332028
99,33.166716791728476
100,37.53898627239339
101,31.58456573890874
102,33.38246575725331
103,29.9754667042181
104,36.27333334566557
105,31.798887989763283
106,34.94139157407827
107,30.561144225499746
108,34.366781051790134
109,35.081807684838495
110,32.096625072259634
111,32.20293132244715
112,30.443978473776692
113,33.937792851939854
114,33.04133268010866
115,34.99123796567917
116,33.31615535778145
117,32.53373828988048
118,33.485885752565125
119,33.24379909675474
120,39.507264650461835
121,34.86755157418757
122,39.13581251912917
123,35.36257589050725
124,32.989248342013475
125,33.8037907956985
126,36.35469725911597
127,36.40452617667067
128,38.94525023548864
129,32.32504722305155
130,31.783388281494755
131,29.065841031187425
132,28.49535020831817
133,33.54772351722639
134,28.803554670567827
135,30.854942839103874
136,19.494852944883416
137,30.037857505840325
138,32.46269392064228
139,35.53682038997416
140,31.677147491680394
141,33.78153582090376
142,31.81277053060731
143,30.219906230862563
144,31.611579214229785
145,35.99450525634564
146,34.99195562442333
147,33.89757738291071
148,35.667780960859716
149,35.2189606758587
150,35.99870835550362
151,33.65651616469057
152,37.27604972697587
153,34.82278302995453
154,34.523132481927924
155,36.2714541857462
156,36.64904395606959
157,37.539723644116954
158,36.72967404823702
159,34.050846780926385
160,37.86236186339205
161,37.06251344317843
162,35.08128361359087
163,31.149835541957696
164,31.656053933003964
165,34.74872494962004
166,34.57328083306087
167,35.409926820207374
168,33.81383075619833
169,33.5311691969449
170,33.644790418390464
171,38.78028762288145
172,34.62467180777128
173,33.53270734978944
174,35.61977452133889
175,35.557453771727396
176,32.17186375361937
177,35.30262038815518
178,37.48252232280591
179,35.64807305290191
180,33.96135844621456
181,36.55804693919336
182,32.346621123697034
183,35.0861442659503
184,37.46013123248894
185,31.217143417009318
186,33.395338480729905
187,34.29813826671048
188,33.39013604079606
189,41.64392161312465
190,35.487146301174405
191,34.60015437643395
192,39.62848033237157
193,39.093325033764025
194,36.073218270142256
195,38.27470246393693
196,36.277472609788305
197,38.22721362275806
198,34.984681600304974
199,36.80727764833352
200,37.560245833898634
201,33.93754514568723
202,36.18082017135639
203,37.881957151563846
204,34.19893970314546
205,32.20419871429544
206,33.89629938387917
207,32.931963067020774
208,29.32162599204175
209,32.11245378237509
210,30.81885901268303
211,35.29486311802137
212,36.03463271529697
213,34.99579307625237
214,35.515177246556114
215,36.078327110572985
216,36.06805410160518
217,37.740635914769854
218,37.93499881912076
219,32.2994987519793
220,38.844574550824085
221,35.28357338795916
222,38.484344790200154
223,34.58446890641213
224,34.28022757273218
225,35.63883953549024
226,34.77544884987074
227,33.79434467798801
228,36.62591988664299
229,35.75073777379413
230,30.874166014568523
231,33.56643214280274
232,37.16087328862883
233,34.56909012868527
234,35.801421556734596
235,35.39741988280139
236,34.77860513468466
237,35.49910820408783
238,33.31217857534343
239,34.730985807022876
240,36.49306098848152
241,33.022591656600504
242,35.08336874269792
243,36.31421091266814
244,37.92825457117088
245,33.51328910428136
246,31.412332191305012
247,33.68477389052869
248,36.42931966208228
249,37.79212542774524
250,34.92822319627938
251,30.624036006826316
252,36.218240956262
253,37.74111379368849
254,36.05680993689297
255,33.92720944749579
256,31.965493462787496
257,36.69571391817013
258,34.08972415759805
259,30.58655729851509
260,34.225269443962816
261,30.049064472431425
262,33.82961903685448
263,35.18843626331617
264,36.29477101774071
265,30.53566083520911
266,30.716727111772023
267,33.19050435494315
268,34.50673235547794
269,37.24362720392263
270,36.9463453520518
271,35.89236670847528
272,36.85641936530763
273,33.4936231918258
274,34.66947546087867
275,35.51218080279533
276,34.432653034152395
277,34.615329280404254
278,31.479647553541135
279,36.0178446158181
280,31.278258769897217
281,37.96913190029815
282,36.93226348593207
283,30.295200929743523
284,33.22216718539189
285,36.55650086056559
286,34.46904900380628
287,33.627314458002715
288,35.586438273622
289,37.43512833845042
290,35.51111006465521
291,35.95592656412558
292,32.80008704686621
293,35.21328573901291
294,33.52550391016218
295,36.967749728983094
296,35.31219766732117
297,33.989161846217776
298,37.16187638759955
299,32.23704049089184
300,35.30569007497201
301,35.19442232468275
302,34.87229946700236
303,36.4164541190968
304,33.46933007318458
305,38.624281368900164
306,36.25697660730972
307,34.86158760711989
308,38.399459820464344
309,35.03251584083792
310,35.299358872780644
311,35.99613926245297
312,37.26781737785146
313,34.93295540935739
314,36.986585190892434
315,35.30874372924394
316,36.77594695041122
317,38.1593327103375
318,39.034174566620436
319,37.78887775840233
320,33.45509457730449
321,34.48475087303838
322,39.09844935267383
323,39.08564154773696
324,41.48537001528581
325,37.111125902550654
326,35.544488568795046
327,33.522022537744704
328,33.592002405438805
329,37.7001387308844
330,37.37137571143751
331,37.13788747701943
332,32.89611203815428
333,37.05492841594115
334,34.48505990965411
335,38.09852660642171
336,33.47353861354311
337,34.66858806761448
338,37.21164958409139
339,33.96322997568947
340,37.4022235980659
341,33.879767931571145
342,35.95698210950407
343,36.89117182266364
344,36.9921184464671
345,36.39565925549005
346,35.35788827702504
347,36.2216900973554
