,0
1270,-110.80000000000001
1271,-20.200000000000003
1272,-14.0
1273,-14.200000000000001
1274,-5.0
1275,-16.2
1276,-4.0
1277,-16.8
1278,-7.4
1279,-8.4
1280,-112.4
1281,-20.200000000000003
1282,-114.0
1283,-109.60000000000001
1284,-4.6000000000000005
1285,-110.80000000000001
1286,-208.60000000000002
1287,-6.4
1288,-14.600000000000001
1289,-109.0
1290,-3.0
1291,-160.4
1292,-109.2
1293,-2.0
1294,-18.400000000000002
1295,3.0
1296,-12.600000000000001
1297,-5.4
1298,-13.8
1299,1.0
1300,-10.8
1301,-12.0
1302,-103.2
1303,-11.600000000000001
1304,-202.8
1305,-5.800000000000001
1306,-101.4
1307,-130.8
1308,-106.4
1309,-11.8
1310,-12.200000000000001
1311,-105.4
1312,-103.60000000000001
1313,-13.4
1314,-14.200000000000001
1315,-7.800000000000001
1316,-106.4
1317,-18.400000000000002
1318,-103.2
1319,-105.80000000000001
1320,-4.6000000000000005
1321,-22.0
1322,-205.60000000000002
1323,-12.0
1324,-18.400000000000002
1325,-7.800000000000001
1326,-14.0
1327,-223.8
1328,-39.800000000000004
1329,-15.8
1330,-102.4
1331,-105.4
1332,-11.200000000000001
1333,-15.0
1334,-116.4
1335,-18.8
1336,-14.4
1337,-6.0
1338,-15.4
1339,-8.200000000000001
1340,-1.2000000000000002
1341,-131.4
1342,-109.0
1343,-4.2
1344,-25.200000000000003
1345,-52.6
1346,-212.20000000000002
1347,-15.600000000000001
1348,-10.8
1349,-110.2
1350,-121.4
1351,-45.6
1352,-18.8
1353,-5.0
1354,-111.2
1355,-1.6
1356,-6.2
1357,-12.8
1358,-116.4
1359,-0.6000000000000001
1360,-7.0
1361,-16.6
1362,-107.0
1363,-210.20000000000002
1364,-4.0
1365,-95.80000000000001
1366,-11.200000000000001
1367,-10.600000000000001
1368,-19.400000000000002
1369,-11.8
1370,-21.200000000000003
1371,-5.0
1372,-7.6000000000000005
1373,-11.600000000000001
1374,-102.60000000000001
1375,-10.600000000000001
1376,-10.0
1377,-103.80000000000001
1378,-9.8
1379,0.0
1380,-0.2
1381,-6.4
1382,-116.60000000000001
1383,-5.800000000000001
1384,-137.4
1385,-15.200000000000001
1386,-218.0
1387,-3.8000000000000003
1388,-12.8
1389,-18.6
1390,-13.600000000000001
1391,-105.2
1392,-108.60000000000001
1393,-106.2
1394,-0.8
1395,-101.80000000000001
1396,-4.0
1397,-12.0
1398,-103.4
1399,-105.80000000000001
1400,-2.4000000000000004
1401,-104.60000000000001
1402,-9.600000000000001
1403,-3.6
1404,-102.80000000000001
1405,-104.0
1406,-98.4
1407,-2.0
1408,-7.800000000000001
1409,-9.0
1410,-2.2
1411,-9.4
1412,-8.8
1413,-106.0
1414,-58.800000000000004
1415,-7.4
1416,-209.0
1417,0.8
1418,-204.0
1419,-11.0
1420,-6.0
1421,-10.200000000000001
1422,-109.0
1423,2.2
1424,-10.600000000000001
1425,-3.6
1426,-2.4000000000000004
1427,-23.200000000000003
1428,-9.600000000000001
1429,-2.6
1430,-4.800000000000001
1431,-12.0
1432,0.0
1433,-10.4
1434,1.6
1435,-98.60000000000001
1436,-9.0
1437,-214.20000000000002
1438,-6.800000000000001
1439,-1.2000000000000002
1440,-2.6
1441,-5.800000000000001
1442,-5.2
1443,0.6000000000000001
1444,-7.4
1445,-11.0
1446,1.2000000000000002
1447,4.800000000000001
1448,-5.0
1449,-3.2
1450,-113.60000000000001
1451,-115.4
1452,4.0
1453,-100.4
1454,-109.4
1455,-5.2
1456,-2.4000000000000004
1457,-97.60000000000001
1458,-28.6
1459,-0.2
1460,-99.2
1461,-9.4
1462,-8.4
1463,-119.4
1464,-13.0
1465,-0.6000000000000001
1466,-4.4
1467,-97.80000000000001
1468,-5.0
1469,-102.2
1470,-109.80000000000001
1471,-7.6000000000000005
1472,-9.600000000000001
1473,-0.6000000000000001
1474,-6.6000000000000005
1475,-19.6
1476,-9.600000000000001
1477,-18.8
1478,-7.6000000000000005
1479,-9.4
1480,-25.6
1481,-8.6
1482,-12.4
1483,-106.80000000000001
1484,-108.2
1485,-4.6000000000000005
1486,-10.600000000000001
1487,-10.4
1488,-106.60000000000001
1489,-205.8
1490,-8.6
1491,-16.2
1492,-5.2
1493,-112.2
1494,-5.4
1495,-118.0
1496,-5.2
1497,-3.0
1498,-11.8
1499,-2.6
1500,-5.6000000000000005
1501,-11.200000000000001
1502,-14.4
1503,3.6
1504,-7.2
1505,-7.2
1506,-2.0
1507,-0.4
1508,-6.6000000000000005
1509,-7.800000000000001
1510,-4.0
1511,-101.4
1512,-10.200000000000001
1513,0.2
1514,-6.800000000000001
1515,-6.2
1516,-100.80000000000001
1517,-9.200000000000001
1518,-12.200000000000001
1519,-3.0
1520,-4.6000000000000005
1521,-13.600000000000001
1522,-1.2000000000000002
1523,-22.6
1524,-11.8
1525,-7.2
1526,-5.4
1527,-8.6
1528,-15.4
1529,-11.200000000000001
1530,-13.4
1531,-5.6000000000000005
1532,-113.2
1533,-13.600000000000001
1534,-6.0
1535,-0.6000000000000001
1536,-112.80000000000001
1537,-3.2
1538,-116.4
1539,-122.4
1540,-121.60000000000001
1541,-4.0
1542,-3.0
1543,-2.6
1544,-8.6
1545,2.6
1546,-98.0
1547,-9.200000000000001
1548,-133.20000000000002
1549,-3.2
1550,-6.4
1551,-97.60000000000001
1552,-100.0
1553,-4.6000000000000005
1554,-106.60000000000001
1555,-13.600000000000001
1556,-1.2000000000000002
1557,-98.4
1558,-15.4
1559,-2.6
1560,-14.600000000000001
1561,-2.2
1562,-109.60000000000001
1563,-11.8
1564,-103.80000000000001
1565,-7.800000000000001
1566,-6.800000000000001
1567,-4.4
1568,-7.4
1569,-1.6
1570,-4.4
1571,-107.2
1572,-15.0
